_uf;_label;_level;inform_1safra;qtde_1safra;area_ha_1safra;inform_2safra;qtde_2safra;area_ha_2safra;confianca
SP;ELIAS FAUSTO;municipio;185.0;;71.0;1489.0;;;alta
SP;INOAIATUBA;municipio;190.0;;136.0;3277.0;;;alta
SP;.JAGUARI UNA;municipio;11.0;;82.0;1360.0;;;alta
SP;LIMEIRA;municipio;16.0;;318.0;3607.0;;;alta
SP;MONTE MOR;municipio;7433.0;;122.0;5235.0;;;alta
SP;NOVA DOESSA;municipio;;;;;;;alta
SP;PAULINIA;municipio;4018.0;;50.0;448.0;;;alta
SP;SANTO ANTONIO DE POSSE;municipio;774.0;;136.0;3139.0;;;alta
SP;SUMARE;municipio;892.0;;69.0;1113.0;;;alta
SP;VALINHOS;municipio;104.0;;120.0;564.0;;;alta
SP;VINHEDO;municipio;30.0;;72.0;368.0;;;alta
SP;AÇUCAREIRA DE PIRACICABA;microrregiao;807.0;;563.0;9491.0;;;media
SP;CAPIVARI;municipio;;;33.0;635.0;;;media
SP;CHARQUEADA;municipio;137.0;;33.0;178.0;;;media
SP;IRACEMAPOLIS;municipio;23.0;1719.0;1395.0;;;;media
SP;MOMBUCA;municipio;;;24.0;249.0;;;media
SP;PIRACICABA;municipio;474.0;;379.0;5576.0;;;media
SP;RAFARD;municipio;;;23.0;168.0;;;media
SP;RIO DAS PEDRAS;municipio;;;23.0;233.0;;;media
SP;SANTA BARBARA D' OESTE;municipio;;;15.0;160.0;;;media
SP;SANTA GERTRUDES;municipio;185.0;;10.0;570.0;;;media
SP;TATUI;mesorregiao;3020.0;;2471.0;;15443.0;;media
SP;BOITUVA;microrregiao;10.0;;205.0;;1259.0;;media
SP;CERQUILHO;microrregiao;111.0;1635.0;653.0;;;;media
SP;CES AR I O LANGE;microrregiao;363.0;;255.0;;1251.0;;media
SP;LARANJAL PAULISTA;microrregiao;197.0;;277.0;;1624.0;;media
SP;PEREIRAS;microrregiao;;;243.0;;937.0;;media
SP;PORANGABA;microrregiao;109.0;;458.0;;1600.0;;media
SP;TATUI;microrregiao;2220.0;;644.0;;6408.0;;media
SP;TIETE;microrregiao;118.0;;278.0;;1707.0;;media
SP;SOROCABA;mesorregiao;3932.0;;2064.0;;15958.0;;alta
SP;ARAÇOIABA DA SERRA;microrregiao;;;112.0;;1079.0;;alta
SP;CABREUVA;microrregiao;;;77.0;;775.0;;alta
SP;CAPELA DO ALTO;microrregiao;500.0;;190.0;;788.0;;alta
SP;IPERO;microrregiao;13.0;;82.0;;1023.0;;alta
SP;MAIRINQUE;microrregiao;115.0;;125.0;;665.0;;alta
SP;PORTO FELIZ;microrregiao;1577.0;;192.0;;1587.0;;alta
SP;SAL TO;microrregiao;248.0;;37.0;;460.0;;alta
SP;SALTO DE PIRAPORA;microrregiao;;;194.0;;2000.0;;alta
SP;SÂO ROQUE;microrregiao;540.0;;361.0;;749.0;;alta
SP;SARAPUI;microrregiao;264.0;;403.0;;3969.0;;alta
SP;SOROCABA;microrregiao;326.0;;128.0;;1068.0;;alta
SP;VOTORANT IM;microrregiao;107.0;;28.0;;224.0;;alta
SP;JUNDIAI;mesorregiao;601.0;;1033.0;;7019.0;;alta
SP;CAMPO LIMPO PAULISTA;microrregiao;;;;;24.0;;alta
SP;ITATIBA;microrregiao;35.0;;253.0;;2508.0;;alta
SP;ITUPEVA;microrregiao;30.0;;229.0;;1247.0;;alta
SP;JARINU;microrregiao;71.0;;157.0;;936.0;;alta
SP;JUNDIAI;microrregiao;354.0;;235.0;;591.0;;alta
SP;LOUVEIRA;microrregiao;;;32.0;;56.0;;alta
SP;MORUNGABA;microrregiao;100.0;;113.0;;1634.0;;alta
SP;VARZEA PAULISTA;microrregiao;;;;;19.0;;alta
SP;MANTIQUEIRA PAULISTA;mesorregiao;17060.0;;15098.0;;124993.0;;media
SP;PLANALTO DE FRANCA;microrregiao;273.0;;1645.0;;20924.0;;media
SP;CRISTAIS PAULISTA;microrregiao;18.0;;188.0;;2191.0;;media
SP;FRANCA;microrregiao;64.0;;283.0;;3823.0;;media
SP;ITIRAPUÃ;microrregiao;;;109.0;;783.0;;media
SP;JERIQUARA;microrregiao;;;62.0;;1576.0;;media
SP;PATROCINIO PAULISTA;microrregiao;105.0;;361.0;;4228.0;;media
SP;PEDREGULHO;microrregiao;41.0;;235.0;;2198.0;;media
SP;RESTINGA;microrregiao;20.0;;61.0;;1752.0;;media
SP;RIBEIRÃO CORRENTE;microrregiao;10.0;;122.0;;954.0;;media
SP;RIFAINA;microrregiao;;;27.0;;275.0;;media
SP;SÃO JOSE DA BELA VISTA;microrregiao;;;;;;;media
SP;SERRA DE BATATAIS;microrregiao;279.0;;1661.0;;;;media
SP;AL TINOPOLIS;microrregiao;;;177.0;;4061.0;;media
SP;BATATAIS;microrregiao;100.0;;405.0;;11165.0;;media
SP;BRODOSQUI;microrregiao;33.0;;178.0;;434.0;;media
SP;CAJURU;microrregiao;44.0;;305.0;;1883.0;;media
SP;CASSIA DOS COQUEIROS;microrregiao;71.0;;178.0;;750.0;;media
SP;NUPORANGA;microrregiao;15.0;;186.0;;4472.0;;media
SP;SANTO ANTONIO DA ALEGRIA;microrregiao;12.0;;232.0;;1781.0;;media
SP;DEPRESSÃO PERi FERICA SETENTRIONAL;microrregiao;;14816.0;1036.0;2091.0;27045.0;;media
SP;AGUAI;municipio;;700.0;44.0;158.0;3822.0;;media
SP;CASA BRANCA;municipio;;1229.0;62.0;308.0;7825.0;;media
SP;LEME;municipio;;74.0;;174.0;737.0;;media
SP;MOJI-GUAÇU;municipio;;4176.0;254.0;333.0;3381.0;;media
SP;MOJI-MIRIM;municipio;;5165.0;273.0;362.0;2624.0;;media
SP;PIRASSUNUNGA;municipio;;1807.0;221.0;319.0;3385.0;;media
SP;PORTO FERREIRA;municipio;;1440.0;157.0;82.0;789.0;;media
SP;SANTA CRUZ DA CONCEIÇÃO;municipio;;102.0;;102.0;492.0;;media
SP;SANTA CRUZ DAS PALMEIRAS;municipio;71.0;2940.0;1013.0;;;;media
SP;TAMBAU;municipio;;120.0;11.0;182.0;2974.0;;media
SP;ENCOSTA OCID. DA MANTIQ. PAULISTA;microrregiao;;364.0;46.0;3136.0;25266.0;;media
SP;AGUAS DA PRATA;municipio;;;;37.0;303.0;;media
SP;CACONDE;municipio;;;;579.0;2482.0;;media
SP;DIVINOLANDIA;municipio;432.0;4379.0;1677.0;;;;media
SP;ESPIRITO SANTO;municipio;;145.0;;195.0;1663.0;;media
SP;ITOBI;municipio;115.0;714.0;;;;;media
SP;MOCOCA;municipio;;73.0;17.0;311.0;4858.0;;media
SP;SANTO ANTONIO DO JARDIM;municipio;;;;165.0;810.0;;media
SP;SÃO JOÃO DA BOA VISTA;municipio;;56.0;;245.0;2516.0;;media
SP;SÃO JOSE DO RIO PARDO;municipio;;56.0;;639.0;4442.0;;media
SP;SÃO SEBASTIÃO DA GRAMA;municipio;;;;154.0;999.0;;media
SP;TAP I RAT I BA;municipio;;;;87.0;1663.0;;media
SP;VARGEM GRANDE DO SUL;municipio;;;;177.0;2365.0;;media
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;;485.0;60.0;3101.0;12207.0;;media
SP;AGUAS DE LINOOIA;municipio;;;;72.0;320.0;;media
SP;AMPARO;municipio;;68.0;;288.0;2463.0;;media
SP;ITAPIRA;municipio;;282.0;14.0;364.0;2054.0;;media
SP;LINDO IA;municipio;65.0;543.0;212.0;;;;media
SP;MONTE ALEGRE DO SUL;municipio;;21.0;;240.0;682.0;;media
SP;PEDREIRA;municipio;;;;41.0;162.0;;media
SP;SERRA NEGRA;municipio;;23.0;;424.0;1682.0;;media
SP;SOCORRO;municipio;;86.0;24.0;1607.0;4627.0;;media
SP;BRAGANÇA PAULISTA;microrregiao;;840.0;154.0;3464.0;12998.0;;media
SP;ATIBAIA;municipio;;103.0;34.0;282.0;563.0;;media
SP;BOM JESUS DOS PERDÕES;municipio;;13.0;;55.0;186.0;;media
SP;BRAGANÇA PAULISTA;municipio;;66.0;13.0;1056.0;5693.0;;media
SP;JOANOPOLIS;municipio;;22.0;;335.0;1079.0;;media
SP;NAZARE PAULISTA;municipio;;168.0;45.0;719.0;1436.0;;media
SP;PEDRA BELA;municipio;;46.0;;318.0;1063.0;;media
SP;PINHALZINHO;municipio;;10.0;;452.0;1298.0;;media
SP;PIRACAIA;municipio;;407.0;43.0;247.0;678.0;;media
SP;SUDOESTE PAULISTA;mesorregiao;;;15480.0;40715.0;465646.0;;media
SP;ALTA NORDESTE DE ARAÇATUBA;microrregiao;;1649.0;205.0;3662.0;87762.0;;media
SP;ANORAOINA;municipio;;355.0;38.0;477.0;6150.0;;media
SP;ARAÇATUBA;municipio;48.0;237.0;25.0;619.0;55149.0;;media
SP;BENTO DE ABREU;municipio;52.0;4296.0;1330.0;;;;media
SP;CASTILHO;municipio;;146.0;8.0;298.0;10389.0;;media
SP;GUARAÇAI;municipio;;155.0;37.0;296.0;;;media
SP;GUARARAPES;municipio;;51.0;;290.0;7091.0;;media
SP;ITAPURA;municipio;32.0;;;;;;media
SP;LAVINIA;municipio;;25.0;;147.0;;;media
SP;MIRANOOPOLIS;municipio;;210.0;43.0;431.0;;;media
SP;MURUTINGA DO SUL;mesorregiao;;138.0;12.0;188.0;6721.0;2360.0;media
SP;NOVA INOEPENDENCIA;mesorregiao;;;;58.0;3512.0;1472.0;media
SP;PEREIRA BARRETO;mesorregiao;;153.0;17.0;390.0;31658.0;11443.0;media
SP;RUBIACEA;mesorregiao;75.0;5674.0;1496.0;;;;media
SP;SUO MENUCCI;mesorregiao;;125.0;;165.0;6814.0;2579.0;media
SP;VALPARAISO;mesorregiao;;32.0;;144.0;16713.0;5207.0;media
SP;NOVA ALTA PAULISTA;mesorregiao;;754.0;164.0;5042.0;62652.0;29967.0;media
SP;AOAMANT I NA;mesorregiao;;68.0;13.0;478.0;3390.0;1552.0;media
SP;DRACENA;mesorregiao;;71.0;30.0;355.0;2979.0;1856.0;media
SP;FLORA RICA;mesorregiao;;30.0;;79.0;2848.0;1416.0;media
SP;FLORIDA PAULISTA;mesorregiao;;15.0;;303.0;7026.0;3217.0;media
SP;INUBIA PAULISTA;mesorregiao;;;;45.0;1547.0;497.0;media
SP;IRAPURU;mesorregiao;;28.0;;199.0;4000.0;1820.0;media
SP;JUNOUEIROPOLIS;mesorregiao;;;;289.0;6445.0;2876.0;media
SP;LUCELIA;mesorregiao;;47.0;;347.0;4676.0;2002.0;media
SP;MARIAPOLIS;mesorregiao;;;;168.0;1480.0;756.0;media
SP;MONTE CASTELO;mesorregiao;;10.0;;321.0;2718.0;1483.0;media
SP;NOVA GUATAPORANGA;mesorregiao;;11.0;;113.0;391.0;201.0;media
SP;OSVALDO CRUZ;mesorregiao;;64.0;12.0;345.0;2164.0;977.0;media
SP;OURO VERDE;mesorregiao;;54.0;10.0;133.0;1412.0;755.0;media
SP;PACAEMBU;mesorregiao;;24.0;;398.0;3168.0;1561.0;media
SP;PANORAMA;mesorregiao;;28.0;;49.0;497.0;670.0;media
SP;PARAPUÃ;mesorregiao;;13.0;;200.0;1768.0;1113.0;media
SP;PAULICEIA;mesorregiao;20.0;650.0;433.0;;;;media
SP;RINOPOLIS;mesorregiao;;192.0;39.0;296.0;3656.0;1889.0;media
SP;SAGRES;mesorregiao;;;;110.0;1209.0;546.0;media
SP;SALMOURÃO;mesorregiao;;18.0;;91.0;2838.0;927.0;media
SP;SANTA MERCEDES;mesorregiao;;49.0;;78.0;3452.0;1398.0;media
SP;SÃO JOÃO;mesorregiao;;;;155.0;597.0;387.0;media
SP;TUPI PAULISTA;mesorregiao;;;;470.0;2728.0;1623.0;media
SP;ALTA NORDESTE DE PENAPOLIS;mesorregiao;;1194.0;118.0;2710.0;88609.0;33598.0;media
SP;Al TO ALEGRE;mesorregiao;;102.0;25.0;346.0;3332.0;1579.0;media
SP;AVANHANDAVA;mesorregiao;;50.0;;53.0;3816.0;1517.0;media
SP;BARBOSA;mesorregiao;;;;64.0;;;media
SP;BILAC;mesorregiao;;33.0;;184.0;2745.0;1255.0;media
SP;BIRIGUI;mesorregiao;;150.0;20.0;412.0;16348.0;6180.0;media
SP;BRAUNA;mesorregiao;;65.0;;99.0;2573.0;1001.0;media
SP;BURITAMA;mesorregiao;;25.0;;159.0;8417.0;3007.0;media
SP;CLEMENTINA;mesorregiao;;106.0;;128.0;2959.0;981.0;media
SP;COROADOS;mesorregiao;208.0;15985.0;5428.0;;;;media
SP;GABRIEL MONTEIRO;mesorregiao;;;;184.0;3908.0;1525.0;media
SP;GLICERIO;mesorregiao;;;;171.0;;;media
SP;LUIZIANIA;mesorregiao;;10.0;;34.0;921.0;465.0;media
SP;PENAPOLIS;mesorregiao;;632.0;39.0;265.0;5268.0;2409.0;media
SP;PIACATU;mesorregiao;2.0;167.0;1943.0;882.0;;;media
SP;SANTOPOLIS DO AGUAPEI;mesorregiao;48.0;952.0;446.0;;;;media
SP;TURIUBA;mesorregiao;;;;188.0;6424.0;2312.0;media
SP;BAURU;mesorregiao;;17947.0;1951.0;3549.0;105213.0;48406.0;media
SP;AGUDOS;mesorregiao;;1275.0;365.0;;;;media
SP;AREALVA;mesorregiao;;;;;;;media
SP;AVAi;mesorregiao;;;;;;;media
SP;BALBINOS;mesorregiao;;;;31.0;321.0;179.0;media
SP;BAURU;mesorregiao;;;;;;;media
SP;CABRALIA PAULISTA;mesorregiao;;1052.0;65.0;65.0;777.0;362.0;media
SP;CAFELANDIA;mesorregiao;;20.0;;229.0;8749.0;4062.0;media
SP;DUARTINA;mesorregiao;;378.0;50.0;174.0;1486.0;994.0;media
SP;GETULINA;mesorregiao;;325.0;25.0;190.0;4800.0;495.0;media
SP;GUAIÇARA;mesorregiao;;;;;;;media
SP;GUAIMBE;mesorregiao;;;;49.0;2512.0;901.0;media
SP;GUARANTÂ;municipio;;;;;;2172.0;media
SP;IACANGA;municipio;;;;;;12059.0;media
SP;JULIO MESQUITA;municipio;;;;;;993.0;media
SP;LENÇOIS PAULISTA;municipio;10.0;;;;;1579.0;media
SP;LINS;municipio;14.0;;;84.0;;8269.0;media
SP;LUCIANOPOLIS;municipio;;;;103.0;;473.0;media
SP;PIRAJUI;municipio;21.0;;;47.0;;7054.0;media
SP;PIRATININGA;municipio;50.0;;;66.0;;3130.0;media
SP;PONGAI;municipio;;;;;;2522.0;media
SP;PRESIDENTE ALVES;municipio;;;;;;1890.0;media
SP;PROMISSÃO;municipio;;;;17.0;;6144.0;media
SP;REGINOPOLIS;municipio;29.0;;;92.0;;13341.0;media
SP;SABINO;municipio;174.0;5543.0;2276.0;;;;media
SP;ALTA PAULISTA;microrregiao;165.0;;;1336.0;;50996.0;media
SP;ALVARO DE CARVALHO;municipio;;;;;;706.0;media
SP;ALVINLANOIA;municipio;;;;;;667.0;media
SP;BASTOS;municipio;;;;;;3134.0;media
SP;GALIA;municipio;12.0;;;359.0;;2011.0;media
SP;GARÇA;municipio;13.0;;;;;895.0;media
SP;HERCULANOIA;municipio;;;;13.0;;2009.0;media
SP;IACRI;municipio;;;;;;2412.0;media
SP;LUPERCIO;municipio;;;;75.0;;1368.0;media
SP;MARILIA;municipio;25.0;;;76.0;;8909.0;media
SP;OCAUÇU;municipio;28.0;;;425.0;;1405.0;media
SP;ORIENTE;municipio;;;;46.0;;728.0;media
SP;POMPEIA;municipio;;;;;;6839.0;media
SP;QUEIROZ;municipio;65.0;4036.0;1541.0;;;;media
SP;QUINTANA;municipio;84.0;4103.0;1257.0;;;;media
SP;TUPÃ;municipio;13.0;86.0;14.0;384.0;4287.0;;media
SP;VERA CRUZ;municipio;;;;;;1112.0;media
SP;ALTA SOROCABANA DE PRES PRUDENTE;microrregiao;491.0;;;965.0;;60729.0;alta
SP;ALFREDO MARCONOES;municipio;88.0;291.0;241.0;;;;alta
SP;ALVARES MACHADO;municipio;11.0;;;15.0;;1711.0;alta
SP;ANHUMAS;municipio;;;;;;1392.0;alta
SP;CAIABU;municipio;10.0;;;;;1383.0;alta
SP;CAIUA;municipio;10.0;;;;;1123.0;alta
SP;ESTRELA DO NORTE;municipio;11.0;;;19.0;;1972.0;alta
SP;IEPE;municipio;;;;82.0;;4799.0;alta
SP;INDIANA;municipio;;;;;;814.0;alta
SP;.JOÃO RAMALHO;municipio;;;;37.0;;469.0;alta
SP;MARABA PAULISTA;municipio;11.0;;;13.0;;3254.0;alta
SP;MARTINOPOLIS;municipio;57.0;;;138.0;;6237.0;alta
SP;MIRANTE;municipio;20.0;;;20.0;;2709.0;alta
SP;NARANDIBA;municipio;;;;;;1097.0;alta
SP;PIOUEROBI;municipio;;;;;;2075.0;alta
SP;PIRAPOZINHO;municipio;11.0;;;10.0;;3145.0;alta
SP;PRESIDENTE BERNARDES;municipio;22.0;;;31.0;;4462.0;alta
SP;PRESIDENTE EPITACIO;municipio;15.0;;;14.0;;2705.0;alta
SP;PRESIDENTE PRUDENTE;municipio;61.0;;;41.0;;2409.0;alta
SP;PRESIDENTE VENCESLAU;municipio;27.0;;;16.0;;2596.0;alta
SP;RANCHARIA;municipio;46.0;;;355.0;;2091.0;alta
SP;REGENTE FEIJO;municipio;;;;;;437.0;alta
SP;SANOOVALINA;municipio;;;;12.0;;1097.0;alta
SP;SANTO ANASTACIO;municipio;29.0;;;16.0;;2751.0;alta
SP;SANTO EXPEDITO;municipio;;;;;;410.0;alta
SP;TACIBA;municipio;;;;12.0;;2828.0;alta
SP;TARABA(;municipio;;;;;;1052.0;alta
SP;TEODORO SAMPAIO;municipio;91.0;;;85.0;;4408.0;alta
SP;ALTA SOROCABANA DE ASSIS;mesorregiao;;1465.0;;54508.0;;;media
SP;ASSIS;mesorregiao;;340.0;;2725.0;;;media
SP;BORA;mesorregiao;;50.0;;385.0;;;media
SP;CAMPOS NOVOS PAULISTA;mesorregiao;;1533.0;;3299.0;;;media
SP;CANDIDO MOTA;mesorregiao;;1434.0;;5456.0;;;media
SP;CRUZALIA;mesorregiao;61.0;1323.0;571.0;;;;media
SP;ECHAPORÃ;mesorregiao;;130.0;;2041.0;;;media
SP;FLORINIA;mesorregiao;;;;2365.0;;;media
SP;IBIRAREMA;mesorregiao;;543.0;;5299.0;;;media
SP;LUTECIA;mesorregiao;;71.0;;1406.0;;;media
SP;MARACAI;mesorregiao;;15.0;;6253.0;;;media
SP;OSCAR BRESSANE;mesorregiao;;35.0;;1351.0;;;media
SP;PALMITAL;mesorregiao;;1848.0;;11823.0;;;media
SP;PARAGUAÇU PAULISTA;mesorregiao;;988.0;;4144.0;;;media
SP;PLATINA;mesorregiao;;265.0;;4947.0;;;media
SP;QUATA;mesorregiao;;207.0;;1685.0;;;media
SP;OURINHOS;mesorregiao;;2404.0;;102427.0;;;media
SP;BERNARDINO DE CAMPOS;mesorregiao;16.0;206.0;6605.0;2887.0;;;media
SP;CHAVANTES;mesorregiao;;;;2890.0;;;media
SP;FARTURA;mesorregiao;;16.0;;10639.0;;;media
SP;IPAUÇU;mesorregiao;;;;1141.0;;;media
SP;MANDURI;mesorregiao;;;;2242.0;;;media
SP;OLEO;mesorregiao;;;;5719.0;;;media
SP;OURINHOS;mesorregiao;;10.0;;6531.0;;;media
SP;PIRA JU;mesorregiao;;;;5186.0;;;media
SP;RIBEIRÃO DO SUL;mesorregiao;;741.0;;5167.0;;;media
SP;SAL TO GRANDE;mesorregiao;;271.0;;11101.0;;;media
SP;SANTA CRUZ DO RIO PARDO;mesorregiao;;102.0;;25448.0;;;media
SP;SÃO PEDRO DO TURVO;mesorregiao;;1207.0;;9230.0;;;media
SP;SARUTAIA;mesorregiao;;17.0;;925.0;;;media
SP;TAGUAI;mesorregiao;;;;6701.0;;;media
SP;TE JUPA;mesorregiao;;12.0;;1755.0;;;media
SP;TIMBURI;mesorregiao;;;;1140.0;;;media
SP;SERRA DE BOTUCATU;mesorregiao;;663.0;;118357.0;;;media
SP;AGUAS DE SANTA BARBARA;mesorregiao;;;;;;;media
SP;ANHEMBI;mesorregiao;;105.0;;2469.0;;;media
SP;ARANDU;mesorregiao;;156.0;;4198.0;;;media
SP;AREIOPOLIS;mesorregiao;;;;;;;media
SP;AVARE;mesorregiao;;11.0;;8077.0;;;media
SP;BOFETE;mesorregiao;;97.0;;1268.0;;;media
SP;BOTUCATU;mesorregiao;;245.0;;6695.0;;;media
SP;CERQUEIRA CESAR;mesorregiao;251.0;5868.0;2803.0;;;;media
SP;CONCHAS;mesorregiao;;26.0;;2666.0;;;media
SP;CORONEL MACEDO;mesorregiao;;;;7535.0;;;media
SP;ITAI;mesorregiao;;;;23024.0;;;media
SP;ITATINGA;mesorregiao;;;;2548.0;;;media
SP;PARANAPANEMA;mesorregiao;;;;19923.0;;;media
SP;PARDINHO;mesorregiao;;;;656.0;;;media
SP;SÃO MANUEL;mesorregiao;;;;3973.0;;;media
SP;TAQUARITUBA;mesorregiao;;;;;;;media
SP;CAMPOS DE ITAPETININGA;mesorregiao;;204.0;;182896.0;;;media
SP;ANGATUBA;mesorregiao;;;;11692.0;;;media
SP;BARÃO DE ANTONINA;mesorregiao;;;;1924.0;;;media
SP;BURI;mesorregiao;;18.0;;11376.0;;;media
SP;GUARE(;mesorregiao;;;;776.0;;;media
SP;ITABERA;mesorregiao;;;;40718.0;;;media
SP;ITAPETININGA;mesorregiao;;88.0;;30391.0;;;media
SP;VALE DO PARAIBA PAULISTA;mesorregiao;;15956.0;1779.0;2438.0;11821.0;7487.0;alta
SP;VALE DO PARAIBA PAULISTA;microrregiao;;15956.0;1779.0;2438.0;11821.0;7487.0;alta
SP;APARECIDA;municipio;;35.0;;17.0;97.0;67.0;alta
SP;CAÇAPAVA;municipio;;789.0;63.0;86.0;416.0;257.0;alta
SP;CACHOEIRA PA LJ LISTA;municipio;;183.0;45.0;107.0;461.0;288.0;alta
SP;CRUZEIRO;municipio;;342.0;59.0;172.0;514.0;307.0;alta
SP;GUARATINGUETA;municipio;;7927.0;532.0;185.0;1452.0;953.0;alta
SP;IGARATA;municipio;;113.0;42.0;93.0;204.0;201.0;alta
SP;JACAREI;municipio;;194.0;39.0;68.0;241.0;208.0;alta
SP;LAVRINHAS;municipio;;123.0;;26.0;143.0;82.0;alta
SP;LORENA;municipio;;1155.0;128.0;116.0;1783.0;837.0;alta
SP;MONTEIRO LOBATO;municipio;;188.0;40.0;126.0;327.0;238.0;alta
SP;PI NDAMONHANGABA;municipio;;2214.0;385.0;81.0;768.0;332.0;alta
SP;PIQUETE;municipio;;321.0;29.0;57.0;259.0;177.0;alta
SP;QUELUZ;municipio;;63.0;20.0;23.0;80.0;53.0;alta
SP;ROSEIRA;municipio;;120.0;15.0;;30.0;;alta
SP;SANTA BRANCA;municipio;;16.0;;70.0;459.0;268.0;alta
SP;SANTO ANTONIO DO PINHAL;municipio;;87.0;13.0;153.0;497.0;266.0;alta
SP;SÃO BENTO DO SAPUCAI;municipio;;19.0;18.0;514.0;1781.0;971.0;alta
SP;SÃO JOSE DOS CAMPOS;municipio;;891.0;136.0;306.0;1053.0;918.0;alta
SP;TAUBATE;municipio;;966.0;161.0;205.0;1104.0;857.0;alta
SP;TREMEMBE;municipio;;199.0;30.0;19.0;117.0;115.0;alta
SP;SUL PAULISTA;mesorregiao;;6336.0;1290.0;9973.0;68158.0;38108.0;alta
SP;PARANAPIACABA;microrregiao;;2287.0;370.0;5609.0;54122.0;26157.0;alta
SP;CAPÃO BONITO;municipio;;309.0;27.0;1447.0;18846.0;7881.0;alta
SP;GUAPIARA;municipio;;36.0;22.0;1139.0;3786.0;2553.0;alta
SP;(BIUNA;municipio;;723.0;119.0;393.0;2967.0;1323.0;alta
SP;PIEDADE;municipio;;617.0;109.0;401.0;2074.0;930.0;alta
SP;PILAR DO SUL;municipio;;99.0;19.0;528.0;10404.0;5089.0;alta
SP;RIBEIRÃO BRANCO;municipio;;88.0;27.0;1133.0;7371.0;3934.0;alta
SP;SÃO MIGUEL ARCANJO;municipio;;375.0;31.0;540.0;8613.0;4363.0;alta
SP;TAPIRAI;municipio;;37.0;14.0;28.0;60.0;79.0;alta
SP;APIAI;microrregiao;;835.0;167.0;3305.0;12269.0;10237.0;alta
SP;APIAI;municipio;;109.0;26.0;2068.0;7607.0;5830.0;alta
SP;BARRA DO TURVO;municipio;;304.0;63.0;282.0;942.0;961.0;alta
SP;IPORANGA;municipio;;46.0;12.0;339.0;438.0;622.0;alta
SP;RIBEIRA;municipio;;374.0;65.0;616.0;3280.0;2822.0;alta
SP;BAIXADA DO RIBEIRA;microrregiao;;3212.0;752.0;1059.0;1766.0;1714.0;alta
SP;CANANEIA;municipio;;38.0;15.0;30.0;43.0;60.0;alta
SP;ELDORADO;municipio;;404.0;109.0;285.0;452.0;496.0;alta
SP;IGUAPE;municipio;;385.0;168.0;60.0;120.0;88.0;alta
SP;.JACUP I RANGA;municipio;;906.0;227.0;467.0;616.0;637.0;alta
SP;.JUQUIA;municipio;;156.0;45.0;15.0;10.0;11.0;alta
SP;MIRACATU;municipio;;658.0;74.0;38.0;39.0;39.0;alta
SP;PARIOUERA-AÇU;municipio;;320.0;34.0;112.0;132.0;191.0;alta
SP;REGISTRO;municipio;;217.0;50.0;41.0;261.0;148.0;alta
SP;SETE BARRAS;municipio;;124.0;25.0;11.0;88.0;40.0;alta
SP;GRANDE SÃO PAULO;mesorregiao;;8051.0;868.0;52.0;875.0;2350.0;alta
SP;GRANDE SÃO PAULO;microrregiao;;8051.0;868.0;52.0;875.0;;alta
SP;ARU JA;municipio;;17.0;;;;;media
SP;BARUERI;municipio;;;;;;;media
SP;BIRITIBA-MIRIM;municipio;;;;27.0;176.0;;media
SP;CA JAMAR;municipio;25.0;19.0;;;;;media
SP;COTIA;municipio;;567.0;58.0;48.0;315.0;143.0;media
SP;DIADEMA;municipio;;;;;;;media
SP;EMBU;municipio;;30.0;;20.0;41.0;;media
SP;EMBU- GUAÇU;municipio;;17.0;;23.0;139.0;65.0;media
SP;FERRAZ DE VASCONCELOS;municipio;;97.0;13.0;;;;media
SP;FRANCISCO MORATO;municipio;18.0;;;;;;media
SP;FRANCO DA ROCHA;municipio;;169.0;16.0;23.0;116.0;59.0;media
SP;GUARAREMA;municipio;;3200.0;214.0;134.0;637.0;;media
SP;Gl(+RULHOS;municipio;;98.0;17.0;28.0;70.0;30.0;media
SP;ITAPECERICA DA SERRA;municipio;;35.0;;36.0;114.0;91.0;media
SP;ITAPEVI;municipio;;27.0;;;61.0;36.0;media
SP;I T AQUAQUECETUBA;municipio;;;;;;;media
SP;.JUQUITIBA;municipio;;;;18.0;110.0;63.0;media
SP;MAIRIPORÃ;municipio;;66.0;;38.0;77.0;71.0;media
SP;MO J I DAS CRUZES;municipio;;1659.0;224.0;105.0;310.0;210.0;media
SP;PIRAPORA DO BOM .JESUS;municipio;4.0;;;;;;media
SP;RIBEIRÃO PIRES;municipio;;25.0;;;;2.0;media
SP;SALESOPOLIS;municipio;;397.0;102.0;240.0;590.0;494.0;media
SP;SANTA ISABEL;municipio;;145.0;21.0;86.0;313.0;190.0;media
SP;SANTANA DE PARNAIBA;municipio;;613.0;50.0;14.0;118.0;53.0;media
SP;SANTO ANDRE;municipio;;6.0;;;;;media
SP;SÃO BERNARDO DO CAMPO;municipio;;104.0;12.0;11.0;27.0;13.0;media
SP;SÃO PAULO;municipio;;304.0;47.0;115.0;287.0;176.0;media
SP;SUZANO;municipio;;361.0;41.0;34.0;105.0;54.0;media
SP;VARGEM GRANDE PAULISTA;municipio;2.0;5.0;10.0;82.0;57.0;;media
SP;SERRA E LITORAL NORTE PAULISTA;mesorregiao;;2822.0;555.0;4396.0;24309.0;16681.0;alta
SP;ALTO PARAIBA;microrregiao;;2183.0;381.0;4293.0;24071.0;16440.0;alta
