_uf;_label;_level;estab_total;num_pessoas_total;estab_menos_5;num_pessoas_menos_5;estab_5_a_10;num_pessoas_5_a_10;confianca
RS;PLANALTO MERID. RIO GRANDE DO SUL;mesorregiao;240168.0;;842029.0;180500.0;;445896.0;media
RS;COLONIAL DO ALTO TAOUARI;microrregiao;19248.0;;68021.0;14265.0;;37041.0;media
RS;ANTA GORDA;municipio;1292.0;;4853.0;881.0;;2380.0;media
RS;ARVOREZINHA;municipio;2471.0;;9219.0;700.0;;4389.0;media
RS;CASCA;municipio;2300.0;;8518.0;646.0;;4372.0;media
RS;DAVID CANABARRO;municipio;992.0;;3371.0;769.0;;1964.0;media
RS;FONTOURA XAVIER;municipio;2569.0;;7907.0;2104.0;;5038.0;media
RS;GUAPORE;municipio;2603.0;;9542.0;1911.0;;5238.0;media
RS;ILOPOLIS;municipio;575.0;;2178.0;394.0;;1009.0;media
RS;NOVA ARAÇA;municipio;333.0;;1062.0;271.0;;708.0;media
RS;NOVA BASSANO;municipio;790.0;;2921.0;571.0;;1541.0;media
RS;NOVA PRATA;municipio;2395.0;;8209.0;1818.0;;4523.0;media
RS;PARAI;municipio;629.0;;2308.0;457.0;;273.0;media
RS;PUTINGA;municipio;1231.0;;3954.0;1007.0;;2654.0;media
RS;SERAFINA CORREA;municipio;1068.0;;3979.0;736.0;;952.0;media
RS;COLONIAL DAS MISSÕES;microrregiao;21807.0;;73638.0;16827.0;;39537.0;media
RS;BOSSOROCA;municipio;1197.0;;4195.0;913.0;;2088.0;media
RS;CAIBA TE;municipio;505.0;;4036.0;1316.0;;2913.0;media
RS;CATUIPE;municipio;1912.0;;6534.0;476.0;;3591.0;media
RS;GIRUA;municipio;3621.0;13675.0;2645.0;832.0;5100.0;;media
RS;SANTO ANGELO;municipio;7856.0;;27431.0;5881.0;;14453.0;media
RS;SÃO NICOLAU;municipio;921.0;;5540.0;1594.0;;3497.0;media
RS;COLONIAL DE SANTA ROSA;microrregiao;54870.0;;184649.0;42132.0;;103788.0;media
RS;ALECRIM;municipio;2573.0;;8283.0;2053.0;;5077.0;media
RS;BOA VISTA DO BURICA;municipio;1516.0;;5862.0;1024.0;;2881.0;media
RS;CAMPINA DAS MISSÕES;municipio;1653.0;;5200.0;1315.0;;3181.0;media
RS;CANO IDO GODO I;municipio;1715.0;;5372.0;1.0;;2.0;media
RS;CERRO LARGO;municipio;2447.0;;8311.0;1798.0;;4218.0;media
RS;CRISSIUMAL;municipio;3156.0;;11321.0;2315.0;;6154.0;media
RS;GUARANI DfS MISSÕES;municipio;1928.0;;5531.0;1629.0;;3775.0;media
RS;HORIZONTINA;municipio;2850.0;;11919.0;1855.0;;5226.0;media
RS;HUMAITA.-;municipio;1396.0;;4767.0;1055.0;;2625.0;media
RS;INOEPENOENCIA;municipio;1590.0;;5067.0;1320.0;;3020.0;media
RS;PORTO LUCENA;municipio;2313.0;;6554.0;2014.0;;4740.0;media
RS;PORTO XAVIER;municipio;1983.0;;6341.0;570.0;;3706.0;media
RS;ROQUE GONZALES;municipio;1733.0;;7394.0;1117.0;;2886.0;media
RS;SANTA ROSA;municipio;2531.0;;8609.0;1961.0;;4826.0;media
RS;ALPESTRE;microrregiao;;10639.0;2002.0;;;5000.0;media
RS;BRAGA;microrregiao;;4163.0;616.0;;;1576.0;media
RS;CAIÇARA;microrregiao;;4268.0;645.0;;;1712.0;media
RS;CAMPO NOVO;microrregiao;;872.0;573.0;;;1413.0;media
RS;CONSTANTINA;microrregiao;;52.0;2063.0;;;5349.0;media
RS;ERVAL SECO;microrregiao;;8511.0;1844.0;;;4049.0;media
RS;FREDERICO WESTPHALEN;microrregiao;;11544.0;1714.0;;;4658.0;media
RS;IRAI;microrregiao;;5331.0;204.0;;;2901.0;media
RS;LIBERA TO SALZANO;microrregiao;;5656.0;1546.0;;;3754.0;media
RS;MIRAGUAI;microrregiao;;3892.0;880.0;;;2163.0;media
RS;NONOAI;microrregiao;;18573.0;2364.0;;;6618.0;media
RS;PALMJ T J NHO;microrregiao;;9622.0;621.0;;;4200.0;media
RS;PLANALTO;microrregiao;;8542.0;1913.0;;;4724.0;media
RS;REDENTORA;microrregiao;;6373.0;1220.0;;;2942.0;media
RS;ROOEIO BONITO;microrregiao;;8080.0;1581.0;;;4129.0;media
RS;RONDA ALTA;microrregiao;;8446.0;903.0;;;4776.0;media
RS;RONOJNHA;microrregiao;;5028.0;754.0;;;2095.0;media
RS;SÃO MARTINHO;microrregiao;;4742.0;919.0;;;2094.0;media
RS;SARANDl;microrregiao;2039.0;7930.0;3679.0;612.0;3728.0;;media
RS;SEBERI;microrregiao;;9136.0;1281.0;;;3475.0;media
RS;COLONIAL DE ERECHJM;mesorregiao;;146748.0;34974.0;;;85841.0;media
RS;ARATIBA;microrregiao;;7524.0;1746.0;;;4466.0;media
RS;BARÃO DE COTEGIPE;microrregiao;;3911.0;1021.0;;;256.0;media
RS;BARRACÃO;microrregiao;;4121.0;857.0;;;2017.0;media
RS;CACIQUE OOBLE;microrregiao;;3488.0;725.0;;;1853.0;media
RS;CAMP J NAS DO SUL;microrregiao;;3821.0;1272.0;;;2833.0;media
RS;CJRIACO;microrregiao;;4667.0;915.0;;;2343.0;media
RS;ERECHIM;microrregiao;;9162.0;2055.0;;;5118.0;media
RS;ERVAL GRANDE;microrregiao;;4384.0;68.0;;;2687.0;media
RS;GAURAMA;microrregiao;;8104.0;2251.0;;;5380.0;media
RS;GETULIO VARGAS;microrregiao;3045.0;9301.0;2469.0;538.0;124.0;;media
RS;IBIAÇA;microrregiao;;3815.0;974.0;;;2345.0;media
RS;JTATJBA;microrregiao;;3775.0;1037.0;;;2442.0;media
RS;JACUTINGA;microrregiao;;3701.0;981.0;;;2335.0;media
RS;MACHADINHO;microrregiao;;4035.0;1001.0;;;2373.0;media
RS;MARAU;microrregiao;;10927.0;2581.0;;;6336.0;media
RS;MARCEL lNO RAMOS;microrregiao;;3571.0;821.0;;;2070.0;media
RS;MARIANO MORO;microrregiao;;1626.0;429.0;;;1069.0;media
RS;MAXIMILIANO DE ALMEIDA;microrregiao;;3917.0;768.0;;;1980.0;media
RS;PAIM FILHO;microrregiao;;5229.0;1398.0;;;3398.0;media
RS;SANANOUVA;microrregiao;;6247.0;522.0;;;3872.0;media
RS;SÃO JOSE DO OURO;microrregiao;;9359.0;1292.0;;;3646.0;media
RS;SÃO VALENTIM;microrregiao;;9072.0;1959.0;;;5092.0;media
RS;SERTÃO;microrregiao;;4761.0;1125.0;;;2745.0;media
RS;SEVERlANO DE ALMEIDA;microrregiao;;2528.0;776.0;;;1809.0;media
RS;TAPEJARA;microrregiao;;10682.0;2707.0;;;6299.0;media
RS;VIADUTOS;microrregiao;;5020.0;224.0;;;3075.0;media
RS;TOTAL;total;;;;;;;media
RS;SOLEDADE;mesorregiao;;5025.0;;;12491.0;1400.0;media
RS;OESTE GAUCHO;municipio;;40147.0;;;96379.0;672.0;media
RS;TRITICUL TORA DE CRUZ ALTA;municipio;;13328.0;;;31924.0;3603.0;media
SC;TOTAIS;total;234973.0;887308.0;68933.0;425214.0;60261.0;368151.0;media
SC;LESTE CATARINENSE;mesorregiao;47368.0;62949.0;36365.0;90905.0;10270.0;62337.0;media
SC;COLONIAL DE JOINVILE;microrregiao;7687.0;24140.0;6382.0;15081.0;1187.0;7137.0;media
SC;ARACUARI;municipio;258.0;1496.0;145.0;396.0;93.0;580.0;media
SC;BARRA VELHA;municipio;610.0;2497.0;404.0;1031.0;183.0;1130.0;media
SC;CORUPA;municipio;1325.0;3681.0;1162.0;2582.0;149.0;906.0;media
SC;GARUVA;municipio;411.0;1109.0;365.0;792.0;39.0;240.0;media
SC;GUARAMIRIM;municipio;865.0;2610.0;725.0;1748.0;136.0;800.0;media
SC;JARAGUA DO SUL;municipio;1939.0;5218.0;1757.0;4043.0;166.0;943.0;media
SC;JOINVILLE;municipio;1715.0;5700.0;1371.0;3432.0;324.0;940.0;media
SC;SÃO FRANCISCO DO SUL;municipio;200.0;736.0;145.0;328.0;45.0;280.0;media
SC;SCHROEOER;municipio;364.0;1093.0;308.0;729.0;52.0;318.0;media
SC;LITORAL DE ITAJAI;microrregiao;511.0;4712.0;1293.0;2785.0;173.0;1038.0;media
SC;BALNEARIO CAMBORIU;municipio;16.0;38.0;15.0;33.0;;;media
SC;CAMBORIU;municipio;248.0;637.0;230.0;506.0;16.0;86.0;media
SC;ILHO'TA;municipio;430.0;1486.0;345.0;762.0;73.0;456.0;media
SC;ITAJAI;municipio;369.0;1013.0;327.0;647.0;32.0;189.0;media
SC;ITAPEMA;municipio;83.0;215.0;75.0;169.0;7.0;36.0;media
SC;NAVEGANTES;municipio;133.0;505.0;111.0;227.0;14.0;80.0;media
SC;PENHA;municipio;87.0;295.0;72.0;156.0;;54.0;media
SC;PIÇARRAS;municipio;145.0;523.0;118.0;285.0;21.0;132.0;media
SC;COLONIAL DE BLUMENAU;microrregiao;17107.0;54074.0;13924.0;33862.0;3003.0;17959.0;media
SC;ASCURRA;municipio;302.0;912.0;251.0;584.0;50.0;295.0;media
SC;BENEDITO NOVO;municipio;1368.0;3652.0;1234.0;2816.0;128.0;744.0;media
SC;BLUMENAU;municipio;2223.0;7135.0;1812.0;4549.0;391.0;2336.0;media
SC;BOTUVERA;municipio;586.0;2256.0;398.0;1106.0;181.0;1076.0;media
SC;BRUSQUE;municipio;487.0;140.0;442.0;830.0;39.0;233.0;media
SC;GASPAR;municipio;13.0;2628.0;935.0;2045.0;67.0;388.0;media
SC;GUABIRUBA;municipio;827.0;2710.0;673.0;1721.0;145.0;886.0;media
SC;INOAIAL;municipio;1864.0;5929.0;1533.0;3828.0;316.0;1895.0;media
SC;LUIZ ALVES;municipio;890.0;2796.0;728.0;1778.0;153.0;907.0;media
SC;MASSARANDUBA;municipio;1542.0;5818.0;1058.0;2750.0;450.0;2682.0;media
SC;POMERODE;municipio;1461.0;3319.0;1405.0;2997.0;53.0;292.0;media
SC;PRESIDENTE NEREU;municipio;501.0;2012.0;337.0;918.0;152.0;935.0;media
SC;RIO DOS CEDROS;municipio;1442.0;3927.0;1291.0;3034.0;150.0;881.0;media
SC;RODEIO;municipio;651.0;2300.0;484.0;1273.0;160.0;944.0;media
SC;TIMBO;municipio;759.0;2534.0;602.0;1617.0;156.0;907.0;media
SC;VlDAL RAMOS;municipio;1191.0;5006.0;741.0;2016.0;412.0;2558.0;media
SC;COLONIAL DO ITAJAI DO NORTE;microrregiao;4683.0;18108.0;3227.0;1386.0;8504.0;;media
SC;DONA EMMA;municipio;571.0;2403.0;359.0;1019.0;200.0;1243.0;media
SC;(BIRAMA;municipio;2463.0;653.0;1657.0;4488.0;769.0;4740.0;media
SC;PRESIDENTE GETULIO;municipio;1017.0;747.0;738.0;2041.0;269.0;1594.0;media
SC;WITMARSUM;municipio;632.0;305.0;473.0;1261.0;10.0;927.0;media
SC;COLONIAL DO ALTO ITA JAI;microrregiao;16380.0;61915.0;11539.0;30368.0;4521.0;27699.0;media
SC;AGROLANDIA;municipio;856.0;3080.0;635.0;1599.0;198.0;1210.0;media
SC;AGRONOMICA;municipio;667.0;378.0;491.0;1280.0;171.0;34.0;media
SC;ATALANTA;municipio;541.0;975.0;389.0;1013.0;145.0;879.0;media
SC;AURORA;municipio;1031.0;4063.0;691.0;1837.0;324.0;2019.0;media
SC;IMBUIA;municipio;598.0;2139.0;438.0;1095.0;151.0;950.0;media
SC;ITUPORANGA;municipio;337.0;2.0;1593.0;4181.0;697.0;4296.0;media
SC;FLORIANOPOLIS;mesorregiao;;;14216.0;3214.0;7381.0;824.0;alta
SC;FLORIANOPOLIS;microrregiao;;;14216.0;3214.0;7381.0;824.0;alta
SC;BIGUAÇU;municipio;;;3249.0;769.0;1700.0;197.0;media
SC;FLORI ANOPOL IS;municipio;274.0;946.0;222.0;513.0;41.0;260.0;media
SC;GAROPABA;municipio;;;661.0;191.0;412.0;40.0;media
SC;GOVERNADOR CELSO RAMOS;municipio;127.0;392.0;108.0;280.0;18.0;101.0;media
SC;PALHOÇA;municipio;;;1363.0;346.0;741.0;64.0;media
SC;PAULO LOPES;municipio;300.0;1189.0;210.0;522.0;75.0;471.0;media
SC;PORTO BELO;municipio;;;439.0;149.0;260.0;11.0;media
SC;SANTO AMARO DA IMPERATRIZ;municipio;627.0;2259.0;443.0;1106.0;172.0;1021.0;media
SC;SÃO JOSE;municipio;471.0;1744.0;345.0;855.0;117.0;725.0;media
SC;TIJUCAS;municipio;;;974.0;431.0;992.0;89.0;media
SC;SUL CATARINENSE;mesorregiao;;;167622.0;27022.0;70656.0;13460.0;media
SC;COLONIAL SERRANA CATARINENSE;microrregiao;9204.0;33742.0;6619.0;16741.0;2421.0;14705.0;media
SC;AGUAS MORNAS;municipio;;;2855.0;552.0;1451.0;219.0;media
SC;ALFREDO WAGNER;municipio;1703.0;5849.0;1333.0;3324.0;346.0;2036.0;media
SC;ANGELINA;municipio;;;4040.0;635.0;1734.0;324.0;media
SC;ANITAPOLIS;municipio;;;2730.0;590.0;1450.0;206.0;media
SC;ANTONIO CARLOS;municipio;846.0;2760.0;657.0;1539.0;176.0;71.0;media
SC;CANELINHA;municipio;;;1195.0;212.0;575.0;76.0;media
SC;LEOBERTO LEAL;municipio;933.0;3323.0;674.0;1635.0;242.0;1496.0;media
SC;MAJOR GERCINO;municipio;558.0;1902.0;433.0;96.0;116.0;704.0;media
SC;NOVA TRENlO;municipio;796.0;3017.0;533.0;1295.0;246.0;1527.0;media
SC;RANCHO QUE I MAOO;municipio;351.0;1630.0;217.0;623.0;120.0;742.0;media
SC;SÃO BONIFACIO;municipio;718.0;2187.0;589.0;1395.0;120.0;686.0;media
SC;SÃO JOÃO BATISTA;municipio;441.0;2254.0;194.0;624.0;230.0;1427.0;media
SC;LITORAL DE LAGUNA;microrregiao;3745.0;12598.0;2899.0;6973.0;776.0;4757.0;media
SC;IMARUI;municipio;;;8433.0;1694.0;4260.0;572.0;media
SC;IMBITUBA;municipio;;;1640.0;546.0;1175.0;67.0;media
SC;LAGUNA;municipio;;;525.0;659.0;1538.0;137.0;media
SC;CARBONIFERA;microrregiao;;;61107.0;9775.0;26096.0;4943.0;media
SC;ARMAZEM;municipio;;;4437.0;558.0;1713.0;18.0;media
SC;BRAÇO DO NORTE;municipio;952.0;663.0;649.0;717.0;290.0;804.0;media
SC;CRICIUMA;municipio;;;201.0;863.0;356.0;589.0;media
SC;GRÃO PARA;municipio;736.0;3374.0;387.0;1102.0;321.0;1956.0;media
SC;GRAVA TAL;municipio;1261.0;3668.0;1054.0;2374.0;197.0;1162.0;media
SC;LAURO MULLER;municipio;652.0;2655.0;428.0;1090.0;200.0;271.0;media
SC;MORRO DA FUMAÇA;municipio;396.0;1652.0;246.0;652.0;136.0;819.0;media
SC;ORLEANS;municipio;;;8102.0;1106.0;3055.0;718.0;media
SC;PEDRAS GRANDES;municipio;;;3054.0;420.0;1147.0;266.0;media
SC;RIO FORTUNA;municipio;685.0;3087.0;369.0;1097.0;298.0;1799.0;media
SC;SANTA ROSA DE LIMA;municipio;254.0;1223.0;130.0;398.0;113.0;701.0;media
SC;COLONIAL DO SUL CATARINENSE;microrregiao;6093.0;29228.0;3096.0;8684.0;2728.0;17496.0;media
SC;JACINTO MACHADO;municipio;;227.0;;5813.0;645.0;1859.0;media
SC;MELE IRO;municipio;;1191.0;;6777.0;445.0;1313.0;media
SC;NOVA VENEZA;municipio;;853.0;;3041.0;611.0;1476.0;media
SC;PRAIA GRANDE;municipio;;757.0;;3734.0;386.0;1175.0;media
SC;TIMBE;municipio;;676.0;;3388.0;310.0;918.0;media
SC;TURVO;municipio;;1389.0;;6475.0;699.0;1943.0;media
SC;OESTE CATARINENSE;mesorregiao;;141896.0;;542521.0;102332.0;256272.0;media
SC;CAMPOS DE LAGES;microrregiao;;9253.0;;34999.0;6781.0;16063.0;media
SC;BOM JARDIM DA SERRA;municipio;490.0;1725.0;373.0;818.0;99.0;634.0;media
SC;BOM RETIRO;municipio;;803.0;;3032.0;572.0;1364.0;media
SC;CORREIA PINTO;municipio;;819.0;;3126.0;593.0;503.0;media
SC;LAGES;municipio;;3210.0;;10962.0;2531.0;5774.0;media
SC;OTACILIO COSTA;municipio;;707.0;;2440.0;553.0;1292.0;media
SC;SÃO JOAQUIM;municipio;;749.0;;7920.0;1145.0;2602.0;media
SC;URUB I C l;municipio;;1475.0;;5794.0;1014.0;2710.0;media
SC;CAMPOS DE CURITIBANOS;microrregiao;;14082.0;;58943.0;10135.0;24190.0;media
SC;ANITA GARIBALDI;municipio;;2456.0;;9556.0;1711.0;4215.0;media
SC;CAMPO BELO;municipio;2185.0;8624.0;1583.0;3730.0;514.0;3273.0;media
SC;CAHPOS NOVOS;municipio;;3876.0;;16265.0;2859.0;7065.0;media
SC;CURITIBANOS;municipio;;1251.0;;6532.0;894.0;2080.0;media
SC;LEBON REGIS;municipio;;889.0;;3086.0;702.0;1576.0;media
SC;PONTE ALTA;municipio;;494.0;;2185.0;359.0;816.0;media
SC;SANTA CECILIA;municipio;;576.0;;3309.0;319.0;764.0;media
SC;SÃO JOSE DO CERRITO;municipio;2355.0;9386.0;1708.0;3944.0;526.0;3240.0;media
SC;COLONIAL DO RIO DO PEIXE;microrregiao;28764.0;113674.0;20282.0;53260.0;7768.0;46829.0;media
SC;AGUA DOCE;municipio;;737.0;;3063.0;463.0;1201.0;media
SC;ARROIO TRINTA;municipio;;414.0;;1362.0;325.0;844.0;media
SC;CAÇADOR;municipio;;247.0;;5542.0;885.0;2267.0;media
SC;CAPINZAL;municipio;;632.0;;2097.0;563.0;1229.0;media
SC;CAT ANOUVAS;municipio;;362.0;;1472.0;245.0;596.0;media
SC;CONCORDIA;municipio;;5901.0;;22998.0;4064.0;11008.0;media
SC;ERVAL VELHO;municipio;;532.0;;2559.0;289.0;830.0;media
SC;FRAIBURGO;municipio;586.0;265.0;746.0;227.0;1477.0;;media
SC;HERVAL D'OESTE;municipio;;783.0;;2669.0;587.0;1465.0;media
SC;IBICARE;municipio;;618.0;;2309.0;436.0;1140.0;media
SC;(PIRA;municipio;;861.0;;2915.0;674.0;1768.0;media
SC;IPUMIRIM;municipio;;1225.0;;4453.0;890.0;2294.0;media
SC;IRANI;municipio;;708.0;;2474.0;559.0;1460.0;media
SC;COLONIAL;microrregiao;72421.0;263408.0;52919.0;133611.0;18229.0;110256.0;media
SC;ABELARDO LUZ;municipio;2238.0;9106.0;1608.0;3782.0;540.0;3321.0;media
SC;AGUAS DE CHAPE CD;municipio;1041.0;3379.0;825.0;2042.0;206.0;1235.0;media
SC;ANCHIETA;municipio;;;5210.0;1026.0;;2547.0;media
SC;CAIBI;municipio;;;3380.0;747.0;;991.0;media
SC;CAMPO ERE;municipio;;;16113.0;2982.0;;7601.0;media
SC;CAXAMBU DO SUL;municipio;4857.0;974.0;2502.0;367.0;2197.0;;media
SC;CHAPECO;municipio;;;17801.0;2725.0;;7287.0;media
SC;CORONEL FREITAS;municipio;2993.0;11221.0;2054.0;5370.0;908.0;5475.0;media
SC;CUNHA PORÃ;municipio;;;9859.0;1807.0;;4943.0;media
SC;DESCANSO;municipio;;;9882.0;1864.0;;4978.0;media
SC;OIONISIO CERQUEIRA;municipio;1831.0;6428.0;1383.0;3476.0;415.0;2549.0;media
SC;FACHINAL DOS GUEDES;municipio;548.0;2607.0;425.0;1016.0;114.0;692.0;media
SC;GALVÃO;municipio;;;4061.0;949.0;;2268.0;media
SC;GUARACIABA;municipio;;;8222.0;1087.0;;3087.0;media
SC;GUARUJA DO SUL;municipio;608.0;2142.0;451.0;1170.0;149.0;888.0;media
SC;ITAPIRANGA;municipio;;;13958.0;2299.0;;5847.0;media
SC;MARAVILHA;municipio;;;9400.0;2343.0;;5818.0;media
SC;MODELO;municipio;;;8395.0;2222.0;;5238.0;media
SC;MONDAI;municipio;;;12113.0;2759.0;;6917.0;media
SC;NOVA ERECHIM;municipio;;;1213.0;381.0;;905.0;media
SC;PALMA SOLA;municipio;;;3209.0;604.0;;1527.0;media
SC;PALMITOS;municipio;;;8911.0;1775.0;;4782.0;media
SC;PINHALZINHO;municipio;;;2942.0;659.0;;1725.0;media
SC;QUILOMBO;municipio;;;10394.0;3086.0;;6717.0;media
SC;ROMELANOIA;municipio;;;6442.0;1403.0;;3438.0;media
SC;SÃO CARLOS;municipio;;;5396.0;1089.0;;2806.0;media
SC;SÃO DOMINGOS;municipio;;;7999.0;1777.0;;4172.0;media
SC;SÃO JOSE DO CEDRO;municipio;2469.0;9107.0;1775.0;4642.0;654.0;3992.0;media
SC;SÃO LOURENÇO DO OESTE;municipio;3225.0;10808.0;2472.0;6145.0;729.0;4401.0;media
SC;SÃO MIGUEL D' OESTE;municipio;3529.0;13294.0;2454.0;6490.0;1024.0;6157.0;media
SC;SAUDADES;municipio;;;4916.0;1092.0;;2788.0;media
SC;VARGEÃO;municipio;;;1314.0;173.0;;463.0;media
SC;XANXERE;municipio;;;8984.0;1360.0;;3430.0;media
SC;XAXIM;municipio;;;10345.0;2289.0;;5701.0;media
SC;PLANALTO DE CANOINHAS;microrregiao;17376.0;71497.0;12215.0;29148.0;355.0;27097.0;media
SC;CAMPO ALEGRE;municipio;;;3232.0;648.0;;1629.0;media
SC;CANOINHAS;municipio;;;11773.0;1389.0;;3695.0;media
SC;IRINEOPOLIS;municipio;;;4221.0;514.0;;1319.0;media
SC;ITAIOPOLIS;municipio;;;12430.0;2772.0;;6174.0;media
SC;MAFRA;municipio;;;8365.0;1746.0;;3887.0;media
SC;MAJOR VIEIRA;municipio;1450.0;5800.0;1017.0;2367.0;360.0;2198.0;media
SE;TOTAIS;total;115271.0;348070.0;94562.0;189197.0;17666.0;109417.0;media
SE;SERGIPANA;microrregiao;103315.0;307417.0;85156.0;169208.0;15571.0;96122.0;media
SE;SERTÃO SERGIPANO DO SÃO FRANCISCO;microrregiao;1259.0;40958.0;9340.0;19849.0;2430.0;15080.0;media
SE;CANINDE DE SÃO FRANCISCO;municipio;547.0;3584.0;279.0;688.0;209.0;1365.0;media
SE;GARARU;municipio;2580.0;7134.0;2125.0;3898.0;400.0;2524.0;media
SE;MONTE ALEGRE DE SERGIPE;municipio;795.0;3802.0;457.0;1172.0;270.0;1677.0;media
SE;NOSSA SENHORA DA GLORIA;municipio;2759.0;9523.0;2086.0;4680.0;573.0;3512.0;media
SE;POÇO REDONDO;municipio;2122.0;7495.0;603.0;3729.0;450.0;2770.0;media
SE;PORTO DA FOLHA;municipio;3356.0;9420.0;2790.0;5682.0;528.0;3232.0;media
SE;PROPRIA;municipio;9434.0;22674.0;6331.0;14095.0;914.0;5688.0;media
SE;AMPARO DE SÃO FRANCISCO;municipio;357.0;719.0;322.0;482.0;30.0;187.0;media
SE;BREJO GRANDE;municipio;1660.0;2364.0;1641.0;2250.0;18.0;100.0;media
SE;CANHOBA;municipio;1136.0;1977.0;1081.0;1577.0;49.0;306.0;media
SE;ILHA DAS FLORES;municipio;728.0;1334.0;686.0;813.0;13.0;88.0;media
SE;NEOPOLIS;municipio;1211.0;4008.0;955.0;2156.0;234.0;1449.0;media
SE;NOSSA SENHORA DE LOURDES;municipio;502.0;1528.0;402.0;909.0;96.0;576.0;media
SE;PROPRIA;municipio;1519.0;4571.0;1221.0;317.0;245.0;1551.0;media
SE;TELHA;municipio;236.0;1143.0;181.0;367.0;28.0;187.0;media
SE;NOSSA SENHORA DAS DORES;municipio;23649.0;64571.0;20269.0;39001.0;2895.0;17632.0;media
SE;AOUIDABÃ;municipio;3986.0;8325.0;3721.0;6593.0;244.0;1448.0;media
SE;CARIRA;municipio;1895.0;8010.0;1333.0;3402.0;449.0;2827.0;media
SE;CEDRO DE SÃO .JOÃO;municipio;625.0;1288.0;577.0;927.0;39.0;241.0;media
SE;CUMBE;municipio;691.0;2027.0;579.0;1320.0;107.0;630.0;media
SE;FEIRA NOVA;municipio;448.0;2631.0;250.0;619.0;124.0;798.0;media
SE;FREI PAULO;municipio;419.0;4391.0;1168.0;2300.0;214.0;1264.0;media
SE;GRACHO CARDOSO;municipio;1541.0;3225.0;1427.0;2448.0;107.0;637.0;media
SE;ITABI;municipio;629.0;1342.0;559.0;848.0;59.0;367.0;media
SE;JAPOATÂ;municipio;1398.0;4651.0;1077.0;2186.0;274.0;1691.0;media
SE;MALHADA DOS BOIS;municipio;675.0;750.0;603.0;1310.0;70.0;404.0;media
SE;MURIBECA;municipio;778.0;342.0;646.0;1474.0;118.0;695.0;media
SE;NOSSA SENHORA APARECIDA;municipio;2553.0;5933.0;2282.0;3991.0;241.0;1469.0;media
SE;NOSSA SENHORA DAS DORES;municipio;2211.0;5285.0;1972.0;3506.0;218.0;1283.0;media
SE;PEDRA MOLE;municipio;379.0;1597.0;259.0;698.0;104.0;647.0;media
SE;PINHÃO;municipio;894.0;2263.0;792.0;1592.0;93.0;551.0;media
SE;RIBEIROPOLIS;municipio;2711.0;6783.0;2350.0;4391.0;335.0;2068.0;media
SE;SÃO FRANCISCO;municipio;265.0;1123.0;200.0;458.0;43.0;279.0;media
SE;SÃO MIGUEL DO ALEIXO;municipio;551.0;1605.0;474.0;938.0;56.0;333.0;media
SE;COTINGUIBA;municipio;7281.0;26545.0;6039.0;12109.0;972.0;5902.0;media
SE;CAPELA;municipio;1692.0;6224.0;1426.0;2958.0;201.0;1214.0;media
SE;CARMOPOLIS;municipio;431.0;1551.0;334.0;761.0;81.0;490.0;media
SE;DIVINA PASTORA;municipio;115.0;509.0;87.0;173.0;14.0;86.0;media
SE;GENERAL MAYNARO;municipio;279.0;745.0;246.0;553.0;31.0;170.0;media
SE;JAPARATUBA;municipio;1162.0;3619.0;1006.0;1905.0;127.0;799.0;media
SE;LARANJEIRAS;municipio;521.0;3054.0;394.0;898.0;101.0;596.0;media
SE;MARUIM;municipio;230.0;1106.0;208.0;364.0;16.0;92.0;media
SE;PIRAMBU;municipio;432.0;864.0;412.0;699.0;16.0;91.0;media
SE;RIACHUELO;municipio;143.0;824.0;105.0;237.0;21.0;133.0;media
SE;ROSARIO;municipio;258.0;1225.0;189.0;376.0;60.0;350.0;media
SE;SANTA ROSA DE LIMA;municipio;479.0;2021.0;334.0;961.0;129.0;788.0;media
SE;SANTO AMARO DAS BROTAS;municipio;916.0;3139.0;748.0;1273.0;132.0;835.0;media
SE;SIRI RI;municipio;623.0;1664.0;550.0;951.0;43.0;258.0;media
SE;AGRESTE DE ITABAIANA;municipio;;;;50600.0;15699.0;;media
SE;AREI A BRANCA;mesorregiao;;;;2672.0;812.0;;media
SE;AGRESTE DE LAGARTO;municipio;;;;81601.0;19200.0;;media
SE;SERTÃO DO RIO REAL;municipio;7358.0;20468.0;6278.0;12916.0;966.0;5848.0;media
SE;ARACAJU;microrregiao;;;;40653.0;9406.0;;alta
SE;LITORAL SUL SERGIPANO;municipio;;;;40653.0;9406.0;;alta
SP;TOTAIS;total;282070.0;1357290.0;207160.0;456309.0;53785.0;334513.0;media
SP;ALTA E MEDIA ARARAOUARENSE;mesorregiao;46618.0;182186.0;36025.0;79775.0;8156.0;49882.0;media
SP;ALTA ARARAOUARENSE FERNANDOPOLIS;microrregiao;16677.0;56433.0;13269.0;29693.0;2926.0;17570.0;media
SP;APARECIDA O' OESTE;municipio;506.0;2075.0;370.0;860.0;5.0;707.0;media
SP;DOLCINOPOLIS;municipio;268.0;1407.0;124.0;372.0;120.0;713.0;media
SP;ESTRELA D'OESTE;municipio;749.0;2956.0;595.0;1321.0;2.0;675.0;media
SP;FERNANDOPOLIS;municipio;1236.0;5815.0;835.0;1954.0;319.0;20.0;media
SP;GUARANI D' OESTE;municipio;486.0;536.0;410.0;821.0;65.0;398.0;media
SP;INOIAPORÂ;municipio;347.0;1572.0;228.0;527.0;89.0;559.0;media
